,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
ITA-Serie A,2324,Empoli,Matteo Cancellieri,ITA,"FW,MF",21,2002,36,18,1788,19.9,4,3,7,4,0,0,7,0,4.7,4.7,2.9,7.6,48,26,138,0.2,0.15,0.35,0.2,0.35,0.24,0.15,0.38,0.24,0.38
ITA-Serie A,2324,Empoli,Mattia Destro,ITA,"FW,MF",32,1991,15,3,366,4.1,0,0,0,0,0,0,2,0,1.2,1.2,0.3,1.5,4,4,19,0.0,0.0,0.0,0.0,0.0,0.29,0.08,0.37,0.29,0.37
ITA-Serie A,2324,Empoli,Nicolas Haas,SUI,MF,27,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,6,4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
ITA-Serie A,2324,Empoli,Nicolò Cambiaghi,ITA,"FW,MF",22,2000,37,29,2553,28.4,1,1,2,1,0,0,3,0,3.9,3.9,2.8,6.7,128,63,197,0.04,0.04,0.07,0.04,0.07,0.14,0.1,0.24,0.14,0.24
ITA-Serie A,2324,Empoli,Roberto Piccoli,ITA,FW,22,2001,2,0,39,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
ITA-Serie A,2324,Empoli,Răzvan Marin,ROU,MF,27,1996,30,20,1818,20.2,0,3,3,0,0,0,3,0,1.1,1.1,3.0,4.1,21,72,24,0.0,0.15,0.15,0.0,0.15,0.05,0.15,0.2,0.05,0.2
ITA-Serie A,2324,Empoli,Samuele Perisan,ITA,GK,25,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Empoli,Sebastian Walukiewicz,POL,DF,23,2000,27,23,2055,22.8,0,0,0,0,0,0,6,0,0.1,0.1,0.1,0.2,14,45,5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
ITA-Serie A,2324,Empoli,Sebastiano Luperto,ITA,DF,26,1996,38,38,3406,37.8,1,1,2,1,0,0,4,0,1.7,1.7,1.0,2.7,13,100,13,0.03,0.03,0.05,0.03,0.05,0.04,0.03,0.07,0.04,0.07
ITA-Serie A,2324,Empoli,Simone Bastoni,ITA,"MF,DF",26,1996,16,9,745,8.3,1,0,1,1,0,0,3,0,0.4,0.4,0.5,0.9,12,31,26,0.12,0.0,0.12,0.12,0.12,0.05,0.06,0.11,0.05,0.11
ITA-Serie A,2324,Empoli,Steven Shpendi,ALB,"FW,MF",20,2003,12,4,411,4.6,0,1,1,0,0,0,0,0,0.4,0.4,0.5,0.9,3,6,32,0.0,0.22,0.22,0.0,0.22,0.09,0.1,0.2,0.09,0.2
ITA-Serie A,2324,Empoli,Szymon Żurkowski,POL,MF,25,1997,13,10,868,9.6,4,0,4,4,0,0,4,0,1.0,1.0,0.1,1.1,17,20,37,0.41,0.0,0.41,0.41,0.41,0.1,0.01,0.11,0.1,0.11
ITA-Serie A,2324,Empoli,Tommaso Baldanzi,ITA,"MF,FW",20,2003,14,8,745,8.3,2,0,2,2,0,0,1,0,2.1,2.1,1.0,3.1,20,30,40,0.24,0.0,0.24,0.24,0.24,0.25,0.13,0.38,0.25,0.38
ITA-Serie A,2324,Empoli,Tyronne Ebuehi,NGA,DF,27,1995,15,11,1099,12.2,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.2,34,37,35,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.1,0.02,0.1
ITA-Serie A,2324,Empoli,Viktor Kovalenko,UKR,MF,27,1996,17,4,613,6.8,1,1,2,1,0,0,1,0,0.9,0.9,0.8,1.7,4,20,24,0.15,0.15,0.29,0.15,0.29,0.14,0.12,0.25,0.14,0.25
ITA-Serie A,2324,Empoli,Youssef Maleh,MAR,MF,24,1998,34,30,2602,28.9,0,1,1,0,0,0,11,0,1.6,1.6,2.4,4.0,17,117,65,0.0,0.03,0.03,0.0,0.03,0.05,0.08,0.14,0.05,0.14
ITA-Serie A,2324,Fiorentina,Alfred Duncan,GHA,MF,30,1993,30,24,1888,21.0,2,5,7,2,0,0,2,0,1.5,1.5,2.0,3.5,23,133,47,0.1,0.24,0.33,0.1,0.33,0.07,0.1,0.17,0.07,0.17
ITA-Serie A,2324,Fiorentina,Andrea Belotti,ITA,FW,29,1993,15,11,949,10.5,3,0,3,3,0,0,0,0,3.7,3.7,0.7,4.4,10,15,60,0.28,0.0,0.28,0.28,0.28,0.35,0.07,0.41,0.35,0.41
ITA-Serie A,2324,Fiorentina,Antonín Barák,CZE,"MF,FW",28,1994,21,8,808,9.0,2,3,5,2,0,0,2,0,1.5,1.5,2.2,3.8,17,33,64,0.22,0.33,0.56,0.22,0.56,0.17,0.25,0.42,0.17,0.42
ITA-Serie A,2324,Fiorentina,Arthur Melo,BRA,MF,26,1996,33,23,1986,22.1,2,3,5,1,1,1,2,0,1.0,0.3,1.7,2.0,21,133,27,0.09,0.14,0.23,0.05,0.18,0.05,0.08,0.13,0.01,0.09
ITA-Serie A,2324,Fiorentina,Christian Kouamé,CIV,FW,25,1997,23,11,1089,12.1,2,1,3,2,0,0,0,0,1.9,1.9,1.8,3.7,12,41,110,0.17,0.08,0.25,0.17,0.25,0.16,0.15,0.31,0.16,0.31
ITA-Serie A,2324,Fiorentina,Cristiano Biraghi,ITA,DF,30,1992,29,27,2356,26.2,2,5,7,2,0,1,8,0,1.6,0.8,3.6,4.4,55,129,109,0.08,0.19,0.27,0.08,0.27,0.06,0.14,0.2,0.03,0.17
ITA-Serie A,2324,Fiorentina,Davide Faraoni,ITA,DF,31,1991,8,4,392,4.4,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,7,17,16,0.0,0.23,0.23,0.0,0.23,0.02,0.08,0.11,0.02,0.11
ITA-Serie A,2324,Fiorentina,Dodô,BRA,DF,24,1998,9,7,523,5.8,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,20,39,21,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.15,0.01,0.15
ITA-Serie A,2324,Fiorentina,Fabiano Parisi,ITA,DF,22,2000,21,16,1454,16.2,0,1,1,0,0,0,4,0,0.9,0.9,2.4,3.3,50,78,64,0.0,0.06,0.06,0.0,0.06,0.06,0.15,0.2,0.06,0.2
ITA-Serie A,2324,Fiorentina,Gaetano Castrovilli,ITA,"FW,MF",26,1997,6,5,367,4.1,1,2,3,1,0,0,0,0,0.3,0.3,0.6,0.9,14,12,25,0.25,0.49,0.74,0.25,0.74,0.08,0.15,0.23,0.08,0.23
ITA-Serie A,2324,Fiorentina,Giacomo Bonaventura,ITA,MF,33,1989,31,27,2277,25.3,8,3,11,8,0,1,6,0,5.7,4.4,3.6,8.0,60,140,107,0.32,0.12,0.43,0.32,0.43,0.22,0.14,0.36,0.18,0.32
ITA-Serie A,2324,Fiorentina,Gino Infantino,ARG,MF,20,2003,6,0,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,7,4,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
ITA-Serie A,2324,Fiorentina,Jonathan Ikone,FRA,FW,25,1998,28,18,1682,18.7,3,1,4,3,0,0,5,0,4.6,4.6,2.0,6.6,51,58,154,0.16,0.05,0.21,0.16,0.21,0.25,0.1,0.35,0.25,0.35
ITA-Serie A,2324,Fiorentina,Josip Brekalo,CRO,FW,25,1998,11,8,652,7.2,1,0,1,1,0,0,0,0,0.4,0.4,0.3,0.7,14,25,69,0.14,0.0,0.14,0.14,0.14,0.06,0.04,0.1,0.06,0.1
ITA-Serie A,2324,Fiorentina,Lorenzo Amatucci,ITA,MF,19,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
ITA-Serie A,2324,Fiorentina,Luca Ranieri,ITA,DF,24,1999,26,23,2065,22.9,2,1,3,2,0,0,14,0,0.9,0.9,0.4,1.3,17,99,5,0.09,0.04,0.13,0.09,0.13,0.04,0.02,0.06,0.04,0.06
ITA-Serie A,2324,Fiorentina,Lucas Beltrán,ARG,"FW,MF",22,2001,32,21,1692,18.8,6,2,8,5,1,1,6,0,3.8,3.0,1.5,4.5,12,49,113,0.32,0.11,0.43,0.27,0.37,0.2,0.08,0.28,0.16,0.24
ITA-Serie A,2324,Fiorentina,Lucas Martínez Quarta,ARG,DF,27,1996,29,26,2291,25.5,5,1,6,5,0,0,9,0,2.7,2.7,1.8,4.6,23,177,16,0.2,0.04,0.24,0.2,0.24,0.11,0.07,0.18,0.11,0.18
ITA-Serie A,2324,Fiorentina,M'Bala Nzola,ANG,FW,26,1996,33,15,1552,17.2,3,3,6,2,1,1,2,0,4.5,3.7,1.6,5.4,21,29,143,0.17,0.17,0.35,0.12,0.29,0.26,0.09,0.36,0.22,0.31
ITA-Serie A,2324,Fiorentina,Maxime Lopez,FRA,MF,25,1997,19,7,800,8.9,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,14,48,11,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
ITA-Serie A,2324,Fiorentina,Michael Kayode,ITA,DF,19,2004,26,22,2058,22.9,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,45,80,102,0.04,0.04,0.09,0.04,0.09,0.02,0.05,0.07,0.02,0.07
ITA-Serie A,2324,Fiorentina,Nicolás González,ARG,FW,25,1998,29,21,1913,21.3,12,2,14,11,1,3,1,0,10.4,8.0,1.6,9.6,53,100,190,0.56,0.09,0.66,0.52,0.61,0.49,0.07,0.56,0.38,0.45
ITA-Serie A,2324,Fiorentina,Nikola Milenković,SRB,DF,25,1997,34,27,2510,27.9,0,0,0,0,0,0,4,0,0.4,0.4,0.7,1.1,8,81,10,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
ITA-Serie A,2324,Fiorentina,Oliver Christensen,DEN,GK,24,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Fiorentina,Pietro Comuzzo,ITA,"DF,FW",18,2005,4,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Fiorentina,Pietro Terracciano,ITA,GK,33,1990,33,33,2970,33.0,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ITA-Serie A,2324,Fiorentina,Riccardo Sottil,ITA,FW,24,1999,22,13,1103,12.3,2,3,5,2,0,0,1,0,2.6,2.6,2.5,5.1,66,33,139,0.16,0.24,0.41,0.16,0.41,0.21,0.2,0.41,0.21,0.41
ITA-Serie A,2324,Fiorentina,Rolando Mandragora,ITA,MF,26,1997,33,16,1588,17.6,3,3,6,3,0,0,5,0,3.5,3.5,1.6,5.2,7,93,32,0.17,0.17,0.34,0.17,0.34,0.2,0.09,0.29,0.2,0.29
ITA-Serie A,2324,Fiorentina,Tommaso Martinelli,ITA,GK,17,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Fiorentina,Yerry Mina,COL,"DF,MF",28,1994,4,0,44,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
ITA-Serie A,2324,Frosinone,Abdou Harroui,NED,"MF,FW",25,1998,18,13,1019,11.3,3,3,6,2,1,1,2,0,3.1,2.3,1.2,3.5,43,38,56,0.26,0.26,0.53,0.18,0.44,0.27,0.1,0.38,0.21,0.31
ITA-Serie A,2324,Frosinone,Anthony Oyono,GAB,DF,22,2001,16,14,1198,13.3,0,1,1,0,0,0,4,0,0.1,0.1,0.9,1.0,35,33,39,0.0,0.08,0.08,0.0,0.08,0.01,0.07,0.08,0.01,0.08
ITA-Serie A,2324,Frosinone,Arijon Ibrahimović,GER,"FW,DF",17,2005,16,5,474,5.3,1,1,2,1,0,0,1,0,0.8,0.8,0.7,1.5,10,22,54,0.19,0.19,0.38,0.19,0.38,0.15,0.13,0.28,0.15,0.28
ITA-Serie A,2324,Frosinone,Caleb Okoli,ITA,DF,22,2001,34,32,2914,32.4,0,1,1,0,0,0,9,0,0.6,0.6,0.8,1.4,22,118,4,0.0,0.03,0.03,0.0,0.03,0.02,0.02,0.04,0.02,0.04
ITA-Serie A,2324,Frosinone,Demba Seck,SEN,"FW,MF",22,2001,11,3,298,3.3,0,0,0,0,0,0,0,0,1.1,1.1,0.3,1.4,11,9,23,0.0,0.0,0.0,0.0,0.0,0.34,0.1,0.44,0.34,0.44
ITA-Serie A,2324,Frosinone,Emanuele Valeri,ITA,DF,24,1998,16,14,1178,13.1,0,1,1,0,0,0,3,0,0.9,0.9,2.4,3.3,38,41,61,0.0,0.08,0.08,0.0,0.08,0.07,0.19,0.25,0.07,0.25
ITA-Serie A,2324,Frosinone,Enzo Barrenechea,ARG,MF,22,2001,36,32,2811,31.2,0,1,1,0,0,0,10,0,0.6,0.6,1.7,2.3,10,155,24,0.0,0.03,0.03,0.0,0.03,0.02,0.05,0.07,0.02,0.07
ITA-Serie A,2324,Frosinone,Farés Ghedjemis,FRA,"FW,MF",20,2002,6,1,182,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,7,2,19,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13
ITA-Serie A,2324,Frosinone,Francesco Gelli,ITA,"MF,DF",26,1996,27,16,1561,17.3,0,0,0,0,0,0,3,0,0.7,0.7,2.4,3.1,42,61,87,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.18,0.04,0.18
ITA-Serie A,2324,Frosinone,Gennaro Borrelli,ITA,FW,23,2000,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Frosinone,Giorgi Kvernadze,GEO,"FW,DF",20,2003,5,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Frosinone,Giuseppe Caso,ITA,"FW,MF",24,1998,14,2,417,4.6,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,15,20,37,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1
ITA-Serie A,2324,Frosinone,Ilario Monterisi,ITA,DF,21,2001,24,16,1469,16.3,2,2,4,2,0,0,1,0,1.1,1.1,0.4,1.5,4,47,18,0.12,0.12,0.25,0.12,0.25,0.07,0.02,0.09,0.07,0.09
ITA-Serie A,2324,Frosinone,Jaime Báez,URU,"FW,MF",28,1995,11,6,500,5.6,1,0,1,1,0,0,1,0,0.5,0.5,0.5,1.0,12,29,39,0.18,0.0,0.18,0.18,0.18,0.08,0.1,0.18,0.08,0.18
ITA-Serie A,2324,Frosinone,Kaio Jorge,BRA,FW,21,2002,20,8,812,9.0,3,0,3,2,1,2,2,0,5.4,3.8,0.3,4.2,6,11,46,0.33,0.0,0.33,0.22,0.22,0.6,0.03,0.64,0.43,0.46
ITA-Serie A,2324,Frosinone,Karlo Lulić,CRO,MF,27,1996,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Frosinone,Kevin Bonifazi,ITA,DF,27,1996,6,3,309,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
ITA-Serie A,2324,Frosinone,Luca Garritano,ITA,"MF,DF",29,1994,12,5,485,5.4,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,6,23,23,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.19,0.13,0.19
ITA-Serie A,2324,Frosinone,Luca Mazzitelli,ITA,MF,27,1995,29,26,2210,24.6,5,0,5,5,0,0,6,1,2.3,2.3,1.1,3.4,18,167,53,0.2,0.0,0.2,0.2,0.2,0.09,0.05,0.14,0.09,0.14
ITA-Serie A,2324,Frosinone,Luigi Canotto,ITA,FW,29,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Frosinone,Marco Brescianini,ITA,MF,23,2000,36,24,2321,25.8,4,2,6,4,0,0,1,0,2.3,2.3,1.6,3.9,46,70,100,0.16,0.08,0.23,0.16,0.23,0.09,0.06,0.15,0.09,0.15
ITA-Serie A,2324,Frosinone,Marvin Cuni,ALB,FW,22,2001,22,6,534,5.9,1,0,1,1,0,0,0,0,1.3,1.3,0.3,1.6,6,11,45,0.17,0.0,0.17,0.17,0.17,0.22,0.05,0.28,0.22,0.28
ITA-Serie A,2324,Frosinone,Mateus Lusuardi,BRA,DF,19,2004,4,3,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,12,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
ITA-Serie A,2324,Frosinone,Matìas Soulé,ARG,"FW,MF",20,2003,36,36,3121,34.7,11,3,14,6,5,6,4,0,10.5,5.7,6.6,12.3,115,198,211,0.32,0.09,0.4,0.17,0.26,0.3,0.19,0.49,0.17,0.36
ITA-Serie A,2324,Frosinone,Mehdi Bourabia,MAR,MF,31,1991,10,3,200,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,7,8,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
ITA-Serie A,2324,Frosinone,Michele Cerofolini,ITA,GK,24,1999,8,7,675,7.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Frosinone,Nadir Zortea,ITA,DF,24,1999,14,14,1258,14.0,1,5,6,1,0,0,3,0,0.4,0.4,2.8,3.3,31,42,71,0.07,0.36,0.43,0.07,0.43,0.03,0.2,0.23,0.03,0.23
ITA-Serie A,2324,Frosinone,Pol Lirola,ESP,DF,25,1997,25,18,1536,17.1,2,1,3,2,0,0,1,0,1.3,1.3,1.1,2.4,30,65,59,0.12,0.06,0.18,0.12,0.18,0.08,0.06,0.14,0.08,0.14
ITA-Serie A,2324,Frosinone,Przemysław Szymiński,POL,MF,29,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Frosinone,Reinier,BRA,"MF,FW",21,2002,22,13,1059,11.8,2,2,4,2,0,0,3,0,1.3,1.3,1.9,3.2,10,32,42,0.17,0.17,0.34,0.17,0.34,0.11,0.16,0.27,0.11,0.27
ITA-Serie A,2324,Frosinone,Riccardo Marchizza,ITA,DF,25,1998,13,13,1148,12.8,0,4,4,0,0,0,1,0,0.4,0.4,0.8,1.2,6,36,39,0.0,0.31,0.31,0.0,0.31,0.03,0.06,0.1,0.03,0.1
ITA-Serie A,2324,Frosinone,Simone Romagnoli,ITA,DF,33,1990,33,30,2715,30.2,1,1,2,1,0,0,6,0,1.2,1.2,0.4,1.6,2,47,2,0.03,0.03,0.07,0.03,0.07,0.04,0.01,0.05,0.04,0.05
ITA-Serie A,2324,Frosinone,Stefano Turati,ITA,GK,21,2001,31,31,2745,30.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Frosinone,Walid Cheddira,MAR,FW,25,1998,36,24,2120,23.6,7,1,8,6,1,1,0,0,9.0,8.2,1.4,9.6,31,22,139,0.3,0.04,0.34,0.25,0.3,0.38,0.06,0.44,0.35,0.41
ITA-Serie A,2324,Genoa,Aarón Martín,ESP,DF,26,1997,22,17,1376,15.3,0,1,1,0,0,0,4,1,0.2,0.2,1.7,1.9,28,35,72,0.0,0.07,0.07,0.0,0.07,0.01,0.11,0.12,0.01,0.12
ITA-Serie A,2324,Genoa,Alan Matturro,URU,DF,18,2004,6,1,106,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2324,Genoa,Albert Guðmundsson,ISL,"FW,MF",26,1997,35,34,3016,33.5,14,4,18,10,4,5,4,0,9.9,5.8,5.2,11.0,82,120,168,0.42,0.12,0.54,0.3,0.42,0.3,0.16,0.45,0.17,0.33
ITA-Serie A,2324,Genoa,Alessandro Vogliacco,ITA,DF,24,1998,20,14,1169,13.0,0,1,1,0,0,0,4,0,0.4,0.4,0.5,0.9,8,49,12,0.0,0.08,0.08,0.0,0.08,0.03,0.04,0.07,0.03,0.07
ITA-Serie A,2324,Genoa,Berkan Kutlu,TUR,MF,25,1998,6,0,199,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,4,5,9,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.2,0.07,0.2
ITA-Serie A,2324,Genoa,Caleb Ekuban,GHA,FW,29,1994,29,10,1131,12.6,4,1,5,4,0,0,0,0,2.9,2.9,1.4,4.2,14,15,93,0.32,0.08,0.4,0.32,0.4,0.23,0.11,0.34,0.23,0.34
ITA-Serie A,2324,Genoa,Christos Papadopoulos,GRE,FW,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Genoa,Daniele Sommariva,ITA,GK,26,1997,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Genoa,David Akpan Ankeye,NGA,FW,21,2002,6,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Genoa,Davide Biraschi,ITA,DF,29,1994,1,1,90,1.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,5,4,1.0,0.0,1.0,1.0,1.0,0.1,0.0,0.1,0.1,0.1
ITA-Serie A,2324,Genoa,Djed Spence,ENG,DF,22,2000,16,8,859,9.5,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,17,25,31,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04
ITA-Serie A,2324,Genoa,Emil Bohinen,NOR,MF,24,1999,5,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17
ITA-Serie A,2324,Genoa,Filip Jagiełło,POL,MF,25,1997,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Genoa,George Pușcaș,ROU,FW,27,1996,8,1,191,2.1,0,0,0,0,0,0,0,0,2.1,2.1,0.1,2.2,5,3,17,0.0,0.0,0.0,0.0,0.0,0.98,0.04,1.02,0.98,1.02
ITA-Serie A,2324,Genoa,Giorgio Cittadini,ITA,DF,21,2002,5,1,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Genoa,Johan Vásquez,MEX,DF,24,1998,37,32,2850,31.7,1,1,2,1,0,0,6,0,1.9,1.9,0.8,2.7,29,81,61,0.03,0.03,0.06,0.03,0.06,0.06,0.03,0.08,0.06,0.08
ITA-Serie A,2324,Genoa,Josep Martinez,ESP,GK,25,1998,36,36,3239,36.0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Genoa,Junior Messias,BRA,"MF,DF",32,1991,18,13,1053,11.7,1,0,1,1,0,0,0,0,1.6,1.6,1.3,2.9,35,29,75,0.09,0.0,0.09,0.09,0.09,0.14,0.11,0.25,0.14,0.25
ITA-Serie A,2324,Genoa,Kevin Strootman,NED,MF,33,1990,27,15,1207,13.4,0,2,2,0,0,0,4,0,0.1,0.1,1.3,1.4,13,61,22,0.0,0.15,0.15,0.0,0.15,0.01,0.1,0.1,0.01,0.1
ITA-Serie A,2324,Genoa,Koni De Winter,BEL,DF,21,2002,29,26,2380,26.4,0,1,1,0,0,0,8,1,0.8,0.8,1.0,1.8,21,76,15,0.0,0.04,0.04,0.0,0.04,0.03,0.04,0.07,0.03,0.07
ITA-Serie A,2324,Genoa,Mateo Retegui,ITA,FW,24,1999,29,26,2216,24.6,7,2,9,6,1,1,5,0,5.8,5.0,0.7,5.8,18,17,112,0.28,0.08,0.37,0.24,0.32,0.24,0.03,0.27,0.2,0.24
ITA-Serie A,2324,Genoa,Mattia Bani,ITA,DF,29,1993,27,27,2306,25.6,2,0,2,2,0,0,9,0,1.2,1.2,0.1,1.3,5,37,4,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,0.05
ITA-Serie A,2324,Genoa,Milan Badelj,CRO,MF,34,1989,33,32,2535,28.2,1,3,4,1,0,0,6,0,1.4,1.4,1.1,2.5,18,151,36,0.04,0.11,0.14,0.04,0.14,0.05,0.04,0.09,0.05,0.09
ITA-Serie A,2324,Genoa,Morten Frendrup,DEN,MF,22,2001,37,36,3145,34.9,2,5,7,2,0,0,6,0,1.7,1.7,1.6,3.3,36,105,69,0.06,0.14,0.2,0.06,0.2,0.05,0.05,0.09,0.05,0.09
ITA-Serie A,2324,Genoa,Morten Thorsby,NOR,MF,27,1996,24,9,1157,12.9,2,2,4,2,0,0,2,0,1.8,1.8,1.4,3.2,6,28,39,0.16,0.16,0.31,0.16,0.31,0.14,0.11,0.25,0.14,0.25
ITA-Serie A,2324,Genoa,Nicola Leali,ITA,GK,30,1993,3,2,176,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2324,Genoa,Pablo Galdames Millán,CHI,"MF,DF",26,1996,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25
