,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
ESP-La Liga,2324,Alavés,Nahuel Tenaglia,ARG,DF,27,1996,25,11,1141,12.7,1,0,1,1,0,0,5,0,0.6,0.6,0.5,1.2,17,45,24,0.08,0.0,0.08,0.08,0.08,0.05,0.04,0.09,0.05,0.09
ESP-La Liga,2324,Alavés,Rafa Marín,ESP,DF,21,2002,33,27,2443,27.1,0,0,0,0,0,0,6,0,0.7,0.7,0.3,1.0,13,77,6,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
ESP-La Liga,2324,Alavés,Rubén Duarte,ESP,DF,27,1995,28,21,1878,20.9,2,1,3,2,0,0,7,0,0.7,0.7,1.5,2.2,16,81,39,0.1,0.05,0.14,0.1,0.14,0.03,0.07,0.1,0.03,0.1
ESP-La Liga,2324,Alavés,Samu Omorodion,ESP,FW,19,2004,34,21,1918,21.3,8,1,9,8,0,0,6,0,10.8,10.8,1.3,12.0,30,18,100,0.38,0.05,0.42,0.38,0.42,0.51,0.06,0.56,0.51,0.56
ESP-La Liga,2324,Alavés,Tomás Mendes,ESP,MF,18,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Alavés,Unai Ropero,ESP,MF,21,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Alavés,Victor Parada,ESP,"FW,MF",21,2002,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Alavés,Xeber,ESP,"FW,MF",26,1997,10,3,302,3.4,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,6,6,30,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.3,0.11,0.3
ESP-La Liga,2324,Almería,Adri Embarba,ESP,"FW,MF",31,1992,36,29,2476,27.5,3,2,5,2,1,1,5,0,4.3,3.5,4.4,8.0,94,58,167,0.11,0.07,0.18,0.07,0.15,0.16,0.16,0.32,0.13,0.29
ESP-La Liga,2324,Almería,Alejandro Pozo Pozo,ESP,"DF,MF",24,1999,21,9,976,10.8,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,22,44,62,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1
ESP-La Liga,2324,Almería,Aleksandar Radovanović,SRB,DF,29,1993,9,8,569,6.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,5,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
ESP-La Liga,2324,Almería,Anthony Lozano,HON,FW,30,1993,13,10,772,8.6,3,0,3,3,0,0,1,0,3.3,3.3,0.7,4.0,12,16,24,0.35,0.0,0.35,0.35,0.35,0.38,0.08,0.46,0.38,0.46
ESP-La Liga,2324,Almería,Arnau Puigmal,ESP,"FW,DF",22,2001,11,3,255,2.8,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,4,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1
ESP-La Liga,2324,Almería,Bruno Langa,MOZ,DF,25,1997,11,9,820,9.1,1,0,1,1,0,0,1,1,0.2,0.2,0.4,0.5,14,25,30,0.11,0.0,0.11,0.11,0.11,0.02,0.04,0.06,0.02,0.06
ESP-La Liga,2324,Almería,Chumi,ESP,DF,24,1999,31,26,2434,27.0,0,1,1,0,0,0,4,0,1.0,1.0,1.4,2.4,11,68,4,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.09,0.04,0.09
ESP-La Liga,2324,Almería,César Montes,MEX,DF,26,1997,21,21,1788,19.9,0,0,0,0,0,0,5,0,0.7,0.7,0.2,0.9,7,52,2,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04
ESP-La Liga,2324,Almería,Diego Mariño,ESP,GK,33,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Almería,Dion Lopy,SEN,MF,21,2002,30,23,1916,21.3,0,0,0,0,0,0,5,0,1.3,1.3,1.2,2.4,23,90,19,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11
ESP-La Liga,2324,Almería,Fernando,ESP,GK,33,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Almería,Gonzalo Melero,ESP,"MF,FW",29,1994,28,10,1103,12.3,1,1,2,1,0,0,3,0,2.0,2.0,1.2,3.2,23,49,33,0.08,0.08,0.16,0.08,0.16,0.16,0.1,0.26,0.16,0.26
ESP-La Liga,2324,Almería,Houboulang Mendes,GNB,DF,25,1998,7,4,396,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ESP-La Liga,2324,Almería,Ibrahima Koné,MLI,FW,24,1999,9,2,277,3.1,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,5,3,18,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.17,0.14,0.17
ESP-La Liga,2324,Almería,Iddrisu Baba,GHA,MF,27,1996,25,14,1430,15.9,0,0,0,0,0,0,5,0,0.7,0.7,0.6,1.3,1,60,5,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08
ESP-La Liga,2324,Almería,Jonathan Viera,ESP,MF,33,1989,12,12,912,10.1,0,3,3,0,0,0,3,1,1.3,1.3,2.7,3.9,35,68,29,0.0,0.3,0.3,0.0,0.3,0.13,0.26,0.39,0.13,0.39
ESP-La Liga,2324,Almería,Kaiky,BRA,DF,19,2004,8,5,523,5.8,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.3,4,24,1,0.17,0.0,0.17,0.17,0.17,0.04,0.0,0.04,0.04,0.04
ESP-La Liga,2324,Almería,Largie Ramazani,BEL,"FW,MF",22,2001,29,16,1555,17.3,3,5,8,3,0,0,11,2,4.7,4.7,5.7,10.5,59,42,104,0.17,0.29,0.46,0.17,0.46,0.27,0.33,0.6,0.27,0.6
ESP-La Liga,2324,Almería,Lucas Robertone,ARG,MF,26,1997,33,29,2381,26.5,0,5,5,0,0,0,11,0,1.0,1.0,2.5,3.5,31,128,37,0.0,0.19,0.19,0.0,0.19,0.04,0.1,0.13,0.04,0.13
ESP-La Liga,2324,Almería,Luis Javier Suárez,COL,FW,25,1997,15,10,917,10.2,6,0,6,5,1,1,3,0,6.5,5.7,0.6,6.3,30,15,53,0.59,0.0,0.59,0.49,0.49,0.64,0.06,0.7,0.56,0.62
ESP-La Liga,2324,Almería,Luka Romero,ARG,FW,18,2004,13,5,438,4.9,3,0,3,3,0,0,2,0,1.3,1.3,0.1,1.4,11,14,20,0.62,0.0,0.62,0.62,0.62,0.26,0.02,0.28,0.26,0.28
ESP-La Liga,2324,Almería,Luís Maximiano,POR,GK,24,1999,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Almería,Lázaro,BRA,"FW,MF",21,2002,14,2,285,3.2,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.4,5,6,34,0.0,0.0,0.0,0.0,0.0,0.28,0.17,0.45,0.28,0.45
ESP-La Liga,2324,Almería,Léo Baptistão,BRA,FW,30,1992,32,22,1837,20.4,6,0,6,6,0,0,6,1,5.3,5.3,1.8,7.1,26,45,88,0.29,0.0,0.29,0.29,0.29,0.25,0.09,0.34,0.25,0.34
ESP-La Liga,2324,Almería,Marc Pubill,ESP,DF,20,2003,23,22,1883,20.9,1,3,4,1,0,0,2,0,0.7,0.7,1.5,2.2,59,36,85,0.05,0.14,0.19,0.05,0.19,0.03,0.07,0.1,0.03,0.1
ESP-La Liga,2324,Almería,Marciano Tchami,GNB,"FW,MF",19,2004,6,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.17,0.06,0.17
ESP-La Liga,2324,Almería,Marcos Peña,ESP,MF,18,2005,7,4,441,4.9,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,0,10,0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04
ESP-La Liga,2324,Almería,Marko Milovanović,SRB,"FW,MF",19,2003,11,2,308,3.4,1,0,1,1,0,0,0,0,1.5,1.5,0.1,1.6,2,3,13,0.29,0.0,0.29,0.29,0.29,0.45,0.03,0.47,0.45,0.47
ESP-La Liga,2324,Almería,Paco Sanz,ESP,DF,18,2004,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Almería,Rachad Fettal,MAR,FW,18,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.41,0.12,0.53,0.41,0.53
ESP-La Liga,2324,Almería,Sergio Akieme,ESP,DF,25,1997,19,19,1675,18.6,2,0,2,2,0,0,2,0,1.2,1.2,2.2,3.3,27,28,72,0.11,0.0,0.11,0.11,0.11,0.06,0.12,0.18,0.06,0.18
ESP-La Liga,2324,Almería,Sergio Arribas,ESP,"MF,FW",21,2001,34,22,2047,22.7,9,4,13,9,0,0,1,0,8.6,8.6,3.7,12.2,56,81,94,0.4,0.18,0.57,0.4,0.57,0.38,0.16,0.54,0.38,0.54
ESP-La Liga,2324,Almería,Srđan Babić,SRB,DF,27,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
ESP-La Liga,2324,Almería,Álex Centelles,ESP,DF,25,1997,14,11,980,10.9,0,1,1,0,0,0,2,0,0.0,0.0,1.6,1.6,16,31,53,0.0,0.09,0.09,0.0,0.09,0.0,0.14,0.15,0.0,0.15
ESP-La Liga,2324,Almería,Édgar González,ESP,"DF,MF",26,1997,31,30,2522,28.0,2,0,2,2,0,0,7,1,2.3,2.3,0.3,2.6,6,72,6,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09
ESP-La Liga,2324,Athletic Club,Adu Ares,ESP,FW,21,2001,12,2,265,2.9,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,13,3,39,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
ESP-La Liga,2324,Athletic Club,Aingeru Olabarrieta,ESP,FW,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
ESP-La Liga,2324,Athletic Club,Aitor Paredes,ESP,DF,23,2000,34,31,2704,30.0,1,0,1,1,0,0,9,1,1.2,1.2,0.2,1.4,6,107,1,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
ESP-La Liga,2324,Athletic Club,Ander Herrera,ESP,MF,33,1989,23,10,1030,11.4,0,3,3,0,0,0,4,0,0.7,0.7,1.2,1.9,11,94,17,0.0,0.26,0.26,0.0,0.26,0.06,0.1,0.17,0.06,0.17
ESP-La Liga,2324,Athletic Club,Asier Villalibre,ESP,FW,25,1997,18,4,513,5.7,2,1,3,2,0,0,0,0,1.7,1.7,1.0,2.7,6,10,29,0.35,0.18,0.53,0.35,0.53,0.3,0.17,0.47,0.3,0.47
ESP-La Liga,2324,Athletic Club,Beñat Prados,ESP,"MF,DF",22,2001,26,16,1449,16.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,23,87,30,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
ESP-La Liga,2324,Athletic Club,Dani García,ESP,MF,33,1990,17,7,745,8.3,1,0,1,1,0,0,4,0,0.8,0.8,0.2,1.0,3,36,4,0.12,0.0,0.12,0.12,0.12,0.1,0.03,0.12,0.1,0.12
ESP-La Liga,2324,Athletic Club,Daniel Vivian,ESP,DF,24,1999,33,31,2878,32.0,0,0,0,0,0,0,6,0,0.6,0.6,0.7,1.3,23,123,4,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
ESP-La Liga,2324,Athletic Club,Gorka Guruzeta,ESP,FW,26,1996,32,30,2217,24.6,14,5,19,14,0,1,2,0,11.6,10.8,2.4,13.2,18,55,102,0.57,0.2,0.77,0.57,0.77,0.47,0.1,0.57,0.44,0.54
ESP-La Liga,2324,Athletic Club,Iker Muniain,ESP,"MF,FW",30,1992,20,5,594,6.6,2,0,2,2,0,0,1,0,1.7,1.7,0.4,2.2,18,43,50,0.3,0.0,0.3,0.3,0.3,0.26,0.06,0.33,0.26,0.33
ESP-La Liga,2324,Athletic Club,Imanol,ESP,DF,23,2000,9,5,525,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,13,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04
ESP-La Liga,2324,Athletic Club,Iñaki Williams,GHA,FW,29,1994,34,32,2844,31.6,12,3,15,12,0,0,4,0,9.4,9.4,6.3,15.8,114,78,333,0.38,0.09,0.47,0.38,0.47,0.3,0.2,0.5,0.3,0.5
ESP-La Liga,2324,Athletic Club,Iñigo Lekue,ESP,DF,30,1993,27,22,2002,22.2,0,2,2,0,0,0,4,0,0.2,0.2,1.1,1.2,44,119,35,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.06,0.01,0.06
ESP-La Liga,2324,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,29,1993,29,25,2091,23.2,1,1,2,1,0,0,7,0,0.3,0.3,2.3,2.6,26,147,36,0.04,0.04,0.09,0.04,0.09,0.01,0.1,0.11,0.01,0.11
ESP-La Liga,2324,Athletic Club,Julen Agirrezabala,ESP,GK,22,2000,4,2,238,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Athletic Club,Mikel Jauregizar,ESP,MF,19,2003,7,1,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,5,3,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1
ESP-La Liga,2324,Athletic Club,Mikel Vesga,ESP,MF,30,1993,27,18,1534,17.0,3,1,4,1,2,2,2,0,2.7,1.1,1.2,2.3,10,88,29,0.18,0.06,0.23,0.06,0.12,0.16,0.07,0.23,0.07,0.14
ESP-La Liga,2324,Athletic Club,Nico Williams,ESP,FW,21,2002,31,29,2263,25.1,5,11,16,5,0,0,6,1,6.0,6.0,5.7,11.7,143,66,302,0.2,0.44,0.64,0.2,0.64,0.24,0.22,0.46,0.24,0.46
ESP-La Liga,2324,Athletic Club,Oihan Sancet,ESP,MF,23,2000,30,25,1975,21.9,4,5,9,4,0,1,5,2,6.3,5.5,4.7,10.2,76,121,157,0.18,0.23,0.41,0.18,0.41,0.29,0.21,0.5,0.25,0.47
ESP-La Liga,2324,Athletic Club,Peru Nolaskoain,ESP,"DF,MF",24,1998,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Athletic Club,Raúl García,ESP,"FW,MF",37,1986,20,1,420,4.7,1,0,1,1,0,0,3,0,0.9,0.9,0.0,0.9,4,19,15,0.21,0.0,0.21,0.21,0.21,0.2,0.0,0.2,0.2,0.2
ESP-La Liga,2324,Athletic Club,Unai Gómez,ESP,MF,20,2003,25,9,875,9.7,2,0,2,2,0,0,1,0,1.5,1.5,0.7,2.1,20,28,48,0.21,0.0,0.21,0.21,0.21,0.15,0.07,0.22,0.15,0.22
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Athletic Club,Yeray Álvarez,ESP,DF,28,1995,19,14,1152,12.8,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,13,55,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
ESP-La Liga,2324,Athletic Club,Yuri Berchiche,ESP,DF,33,1990,27,22,1930,21.4,3,1,4,3,0,0,5,0,0.9,0.7,1.6,2.4,36,132,77,0.14,0.05,0.19,0.14,0.19,0.04,0.08,0.12,0.03,0.11
ESP-La Liga,2324,Athletic Club,Álex Berenguer,ESP,FW,28,1995,35,15,1592,17.7,7,3,10,6,1,1,4,0,5.2,4.4,3.7,8.1,61,30,143,0.4,0.17,0.57,0.34,0.51,0.29,0.21,0.5,0.25,0.46
ESP-La Liga,2324,Athletic Club,Óscar de Marcos,ESP,DF,34,1989,28,26,2258,25.1,1,5,6,1,0,0,5,0,0.6,0.6,3.1,3.7,51,143,125,0.04,0.2,0.24,0.04,0.24,0.03,0.12,0.15,0.03,0.15
ESP-La Liga,2324,Atlético Madrid,Abdellah Raihani,MAR,FW,19,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",32,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51
ESP-La Liga,2324,Atlético Madrid,Arthur Vermeeren,BEL,MF,18,2005,5,2,162,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
ESP-La Liga,2324,Atlético Madrid,Axel Witsel,BEL,DF,34,1989,35,30,2783,30.9,2,0,2,2,0,0,5,0,1.0,1.0,0.3,1.3,17,89,8,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04
ESP-La Liga,2324,Atlético Madrid,César Azpilicueta,ESP,DF,33,1989,25,14,1423,15.8,0,2,2,0,0,0,4,0,0.6,0.6,2.4,3.0,39,77,39,0.0,0.13,0.13,0.0,0.13,0.04,0.15,0.19,0.04,0.19
ESP-La Liga,2324,Atlético Madrid,Gabriel Paulista,BRA,DF,32,1990,5,5,405,4.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,7,0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,30,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP-La Liga,2324,Atlético Madrid,Javi Galán,ESP,DF,28,1994,5,0,88,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
ESP-La Liga,2324,Atlético Madrid,José María Giménez,URU,DF,28,1995,22,14,1326,14.7,0,0,0,0,0,0,5,0,0.4,0.4,0.1,0.5,2,26,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
ESP-La Liga,2324,Atlético Madrid,Koke,ESP,MF,31,1992,35,32,2493,27.7,0,4,4,0,0,0,5,0,0.4,0.4,3.6,4.1,26,212,26,0.0,0.14,0.14,0.0,0.14,0.02,0.13,0.15,0.02,0.15
ESP-La Liga,2324,Atlético Madrid,Marcos Llorente,ESP,"MF,DF",28,1995,37,29,2565,28.5,6,4,10,6,0,0,5,0,4.1,4.1,5.6,9.7,71,106,179,0.21,0.14,0.35,0.21,0.35,0.14,0.2,0.34,0.14,0.34
ESP-La Liga,2324,Atlético Madrid,Mario Hermoso,ESP,DF,28,1995,31,29,2557,28.4,0,1,1,0,0,0,9,0,1.4,1.4,0.8,2.2,39,177,61,0.0,0.04,0.04,0.0,0.04,0.05,0.03,0.08,0.05,0.08
